"","id1","n_varieties","share_area_local","share_area_improved","xx2_xx3","xx2","per_hib_bush","per_hib_climbers","yield_pure_i_b","yield_pure_i_c","yield_pure_local_b","yield_pure_local_c","yield_pure_hib_b","yield_pure_hib_c","d","d8","d10","d11","d12","d13","d14","d15","d16","d17","d18","d19","d22","c4_1","c4_2","c4_3","c4_4","c4_5","c4_6","c4_7","bean_area","i_l_b_area","cor_c","area_irrigated_land","area_manure_land","area_compost_land","area_fertilizer_land","area_pesticide_land","bush","climber","area_no_title","area_own_title","area_renting","area_share_croping","renting","own_title","own_notitle","share_croping","share_area_imp_var","cor_c.1","mean_p_beans_year_2015","mean_p_maize_year_2015","mean_p_sorghum_year_2015","mean_p_sp_year_2015","hhid"
"2159","73270502070037_2",1,0,100,81.3331218087024,100,100,0,0,0,0,0,81.3331218087024,0,75,2,0,1,60,0,4,0,0,0,0,0,0,3,37,0,0,0,0,0,112.5,11250,150,0,0,0,0,0,1,0,0,0,150,0,1,0,0,0,100,150,414.66230775,246.90750885,314.5446167,83.0571671,"73270502070037"
"2160","73350806020007_1",4,100,0,80.0000000025,100,0,0,0,0,0,0,0,0,100,2,100,2,3,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,600,30000,600,0,600,600,0,0,0,1,0,600,0,0,0,1,0,0,0,600,451.18917845,221.9928589,333.9012909,58.3398476,"73350806020007"
"2161","73351001060001_1",1,100,0,50,100,0,0,0,0,0,50,0,0,40,3,40,1,3,0,3,1,0,0,1,0,0,3,37,0,0,0,0,0,200,20000,500,500,500,0,0,0,0,1,0,500,0,0,0,1,0,0,0,500,371.91004945,220.84832765,330.6591339,75.1397247,"73351001060001"
"2162","73351001060001_2",1,100,0,0,100,0,0,0,0,0,0,0,0,60,3,0,1,1,0,1,1,0,0,1,0,0,2,3,0,0,0,0,0,720,72000,1200,1200,1200,0,0,0,0,1,0,1200,0,0,0,1,0,0,0,1200,371.91004945,220.84832765,330.6591339,75.1397247,"73351001060001"
"2163","73351001060018_3",1,0,100,16.66666667,100,0,0,0,16.66666667,0,0,0,0,25,4,50,1,1,0,1,0,0,0,1,1,0,2,3,0,0,0,0,0,1200,120000,4800,0,4800,4800,0,0,0,1,0,4800,0,0,0,1,0,0,100,4800,371.9311676,220.80575565,339.31822205,75.2244263,"73351001060018"
"2164","73351001060039_1",1,100,0,224.3902439,100,0,0,0,0,0,224.3902439,0,0,25,5,40,1,0,0,3,0,0,0,1,1,0,3,8,0,0,0,0,0,102.5,10250,410,0,410,410,0,0,0,1,0,410,0,0,0,1,0,0,0,410,371.9311676,220.80575565,339.31822205,75.2244263,"73351001060039"
"2165","73351001060039_3",1,100,0,8.032128514,100,0,0,0,0,0,8.032128514,0,0,50,5,0,1,10,0,4,0,0,0,1,1,0,3,33,0,0,0,0,0,249,24900,498,0,498,498,0,0,0,1,0,498,0,0,0,1,0,0,0,498,371.9311676,220.80575565,339.31822205,75.2244263,"73351001060039"
"2166","73351001060039_5",1,100,0,153.3333333,100,0,0,0,0,0,153.3333333,0,0,100,5,0,1,60,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,150,15000,150,0,150,150,0,0,0,1,0,0,150,0,1,0,0,0,0,150,371.9311676,220.80575565,339.31822205,75.2244263,"73351001060039"
"2167","73420104010001_3",1,0,100,19.23076923,100,0,100,0,0,0,0,0,19.23076923,100,3,100,1,15,1,4,0,0,1,1,0,1,3,0,0,0,0,0,0,1560,156000,1560,0,1560,0,1560,1560,0,1,0,1560,0,0,0,1,0,0,100,1560,416.9504547,173.7718544,363.7535248,90.5283737,"73420104010001"
"2168","73420104010006_1",4,0,100.00000381,2.56904303136711,100.00000381,0,100.00000381,0,0,0,0,0,0,50,3,50,2,1,1,4,0,0,1,1,1,0,3,37,0,0,0,0,0,2335.5,116775.004449128,4671,0,4671,4671,4671,0,0,1,0,4671,0,0,0,1,0,0,50.000001905,4671,416.9504547,173.7718544,363.7535248,90.5283737,"73420104010006"
"2169","73420104010006_2",1,100,0,184.8428835,100,0,0,0,0,0,184.8428835,0,0,100,3,50,1,6,1,4,0,1,1,1,1,0,3,0,0,0,0,0,0,1082,108200,1082,0,1082,1082,1082,0,0,1,0,1082,0,0,0,1,0,0,0,1082,416.9504547,173.7718544,363.7535248,90.5283737,"73420104010006"
"2170","73420104010022_1",4,71.42857361,28.57143021,166.66666668875,100.00000382,0,28.57143021,0,0,0,0,0,0,80,3,80,2,5,0,3,0,0,1,1,0,0,1,2,3,0,0,0,0,672,33600.00128352,840,0,840,0,840,0,0,1,0,840,0,0,0,1,0,0,14.285715105,840,416.9504547,173.7718544,363.7535248,90.5283737,"73420104010022"
"2171","73421101040007_1",1,0,100,24.44688913,100,0,0,0,24.44688913,0,0,0,0,30,2,0,1,0,0,3,0,0,1,1,1,0,2,3,0,0,0,0,0,818.1,81810,2727,0,2727,2727,2727,0,0,1,0,2727,0,0,0,1,0,0,100,2727,454.52493285,183.4620514,408.4394684,100.1951828,"73421101040007"
"2172","73421101040007_2",1,0,100,33.05785124,100,0,0,0,33.05785124,0,0,0,0,100,2,0,1,45,0,1,0,1,1,1,1,0,3,0,0,0,0,0,0,605,60500,605,0,605,605,605,0,0,1,0,605,0,0,0,1,0,0,100,605,454.52493285,183.4620514,408.4394684,100.1951828,"73421101040007"
"2173","73421101040019_1",1,0,100,70.54673721,100,0,0,0,70.54673721,0,0,0,0,25,1,25,1,10,0,2,0,0,1,1,1,0,2,3,8,21,37,0,0,425.25,42525,1701,0,1701,1701,1701,0,0,1,0,1701,0,0,0,1,0,0,100,1701,454.52493285,183.4620514,408.4394684,100.1951828,"73421101040019"
"2174","73560402030015_1",1,0,100,52,100,0,0,52,0,0,0,0,0,25,2,100,1,20,0,4,0,0,0,0,0,0,3,21,0,0,0,0,0,1250,125000,5000,0,0,0,0,0,1,0,0,5000,0,0,0,1,0,0,100,5000,293.4346924,183.9803162,292.8089981,85.8867569,"73560402030015"
"2175","73560402030015_2",1,0,100,86.66666667,100,0,0,86.66666667,0,0,0,0,0,100,2,100,1,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,750,75000,750,0,0,0,0,0,1,0,0,750,0,0,0,1,0,0,100,750,293.4346924,183.9803162,292.8089981,85.8867569,"73560402030015"
"2176","73570502080006_1",1,100,0,275.7352941,100,0,0,0,0,0,275.7352941,0,0,100,3,0,1,60,1,4,0,1,0,0,0,0,3,0,0,0,0,0,0,544,54400,544,0,0,0,0,0,0,1,0,0,544,0,1,0,0,0,0,544,390.0038147,210.6149292,232.39198305,109.089447,"73570502080006"
"2177","74110202040001_1",1,100,0,250,100,0,0,0,0,250,0,0,0,100,3,100,1,10,1,3,0,1,0,1,1,0,3,0,0,0,0,0,0,300,30000,300,0,300,300,0,0,1,0,300,0,0,0,0,0,1,0,0,300,452.7735596,310.35907745,366.46699525,84.2556305,"74110202040001"
"2178","74110202040001_2",1,100,0,125,100,0,0,0,0,125,0,0,0,100,3,100,1,5,0,4,0,1,0,1,1,0,3,0,0,0,0,0,0,600,60000,600,0,600,600,0,0,1,0,0,600,0,0,0,1,0,0,0,600,452.7735596,310.35907745,366.46699525,84.2556305,"74110202040001"
"2179","74110202040001_3",1,100,0,93.75,100,0,0,0,0,93.75,0,0,0,50,3,50,1,5,0,2,0,1,0,1,1,0,2,3,0,0,0,0,0,800,80000,1600,0,1600,1600,0,0,1,0,0,1600,0,0,0,1,0,0,0,1600,452.7735596,310.35907745,366.46699525,84.2556305,"74110202040001"
"2180","74110202040007_1",1,100,0,166.6666667,100,0,0,0,0,166.6666667,0,0,0,100,4,100,1,5,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,480,48000,480,0,480,480,0,0,1,0,480,0,0,0,0,0,1,0,0,480,452.7735596,310.35907745,366.46699525,84.2556305,"74110202040007"
"2181","74110202040007_2",1,100,0,130.97025258037,100,0,0,0,0,130.97025258037,0,0,0,100,4,100,1,20,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,96,9600,96,0,96,96,0,0,1,0,96,0,0,0,0,0,1,0,0,96,452.7735596,310.35907745,366.46699525,84.2556305,"74110202040007"
"2182","74110202040007_3",1,100,0,130.97025258037,100,0,0,0,0,130.97025258037,0,0,0,100,4,100,1,20,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,105,10500,105,0,105,105,0,0,1,0,105,0,0,0,0,0,1,0,0,105,452.7735596,310.35907745,366.46699525,84.2556305,"74110202040007"
"2183","74221003070005_1",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,75,5,75,1,2,0,3,0,0,0,1,1,0,3,8,43,0,0,0,0,105,10500,140,0,140,140,0,0,1,0,140,0,0,0,0,0,1,0,0,140,387.0226593,215.18946075,292.70487975,116.3993759,"74221003070005"
"2184","74221003070005_2",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,75,5,75,1,30,0,2,0,0,0,1,1,0,3,8,43,0,0,0,0,30,3000,40,0,40,40,0,0,1,0,40,0,0,0,0,0,1,0,0,40,387.0226593,215.18946075,292.70487975,116.3993759,"74221003070005"
"2185","74221003070005_3",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,50,5,50,1,30,0,4,0,0,0,1,1,0,3,8,19,0,0,0,0,100,10000,200,0,200,200,0,0,1,0,200,0,0,0,0,0,1,0,0,200,387.0226593,215.18946075,292.70487975,116.3993759,"74221003070005"
"2186","74221003070009_3",1,100,0,42.98941799,100,0,0,0,0,42.98941799,0,0,0,60,8,50,1,30,0,4,0,1,0,0,0,0,3,8,0,0,0,0,0,604.8,60480,1008,0,0,0,0,0,1,0,0,1008,0,0,0,1,0,0,0,1008,386.8785858,215.11491395,292.6554718,116.1912537,"74221003070009"
"2187","74221003070009_6",4,67,33,111.546052892287,100,0,33,0,0,0,0,0,0,80,8,100,2,30,0,4,0,1,0,0,0,0,3,8,0,0,0,0,0,89.6,4480,112,0,0,0,0,0,0.5,0.5,0,112,0,0,0,1,0,0,16.5,112,386.8785858,215.11491395,292.6554718,116.1912537,"74221003070009"
"2188","74221003070009_7",1,100,0,114.481346349645,100,0,0,0,0,0,114.481346349645,0,0,50,8,100,1,30,0,3,0,0,0,0,0,0,3,8,19,0,0,0,0,75,7500,150,0,0,0,0,0,0,1,0,150,0,0,0,1,0,0,0,150,386.8785858,215.11491395,292.6554718,116.1912537,"74221003070009"
"2189","74260504060005_5",1,0,100,200,100,0,0,0,200,0,0,0,0,100,6,100,1,2,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,50,5000,50,0,50,50,0,0,0,1,0,50,0,0,0,1,0,0,100,50,398.9104919,233.54225155,312.4967041,83.7770996,"74260504060005"
"2190","74260504060005_6",1,0,100,200,100,0,0,0,200,0,0,0,0,100,6,100,1,2,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,50,5000,50,0,50,50,0,0,0,1,0,50,0,0,0,1,0,0,100,50,398.9104919,233.54225155,312.4967041,83.7770996,"74260504060005"
"2191","74260504060020_1",1,100,0,88.88888889,100,0,0,0,0,88.88888889,0,0,0,90,3,40,1,1,0,4,0,0,0,1,1,0,3,37,0,0,0,0,0,90,9000,100,0,100,100,0,0,1,0,0,100,0,0,0,1,0,0,0,100,398.9104919,233.54225155,312.4967041,83.7770996,"74260504060020"
"2192","74260504060020_2",1,100,0,88.88888889,100,0,0,0,0,88.88888889,0,0,0,90,3,0,1,1,0,4,0,0,0,1,1,0,3,37,0,0,0,0,0,90,9000,100,0,100,100,0,0,1,0,0,100,0,0,0,1,0,0,0,100,398.9104919,233.54225155,312.4967041,83.7770996,"74260504060020"
"2193","74270502070006_1",1,100,0,148.1481481,100,0,0,0,0,0,148.1481481,0,0,45,3,50,1,0,0,3,0,0,0,1,1,1,2,3,21,0,0,0,0,202.5,20250,450,0,450,450,0,450,0,1,0,450,0,0,0,1,0,0,0,450,414.66230775,246.90750885,314.5446167,83.0571671,"74270502070006"
"2194","74270502070006_2",1,100,0,200,100,0,0,0,0,0,200,0,0,75,3,80,1,5,0,3,0,1,0,1,1,1,2,3,0,0,0,0,0,150,15000,200,0,200,200,0,200,0,1,0,200,0,0,0,1,0,0,0,200,414.66230775,246.90750885,314.5446167,83.0571671,"74270502070006"
"2195","74270502070021_1",4,100.00000381,0,4.79999999973333,100.00000381,0,0,0,0,0,0,0,0,50,2,50,2,0,0,1,0,0,0,1,0,0,1,2,3,14,22,37,44,552.118563741722,28437.1812598082,1104.23712748344,0,1104.23712748344,0,0,0,0.5,0.5,0,1104.23712748344,0,0,0,1,0,0,0,1104.23712748344,414.4287872,246.773674,314.45742035,83.0521545,"74270502070021"
"2196","74350806020006_1",1,100,0,111.1111111,100,0,0,0,0,0,111.1111111,0,0,30,2,40,1,4,0,2,1,0,0,1,0,0,3,19,0,0,0,0,0,90,9000,300,300,300,0,0,0,0,1,300,0,0,0,0,0,1,0,0,300,451.18917845,221.9928589,333.9012909,58.3398476,"74350806020006"
"2197","74350806020006_2",1,100,0,66.66666667,100,0,0,0,0,0,66.66666667,0,0,100,2,0,1,6,0,2,1,0,0,1,0,0,3,0,0,0,0,0,0,150,15000,150,150,150,0,0,0,0,1,150,0,0,0,0,0,1,0,0,150,451.18917845,221.9928589,333.9012909,58.3398476,"74350806020006"
"2198","74351001060013_2",9,88,12,140.16666667168,100,0,12,0,0,0,0,0,0,100,2,100,3,10,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,3000,1e+05,3000,0,3000,0,0,0,0,1,0,3000,0,0,0,1,0,0,4,3000,371.91004945,220.84832765,330.6591339,75.1397247,"74351001060013"
"2199","74420104010007_1",1,100,0,50.50505051,100,0,0,0,0,0,50.50505051,0,0,100,4,100,1,5,0,4,0,1,1,1,1,1,3,0,0,0,0,0,0,594,59400,594,0,594,594,594,594,0,1,594,0,0,0,0,0,1,0,0,594,416.9504547,173.7718544,363.7535248,90.5283737,"74420104010007"
"2200","74420104010007_2",1,100,0,109.789868544758,100,0,0,0,0,0,109.789868544758,0,0,100,4,100,1,20,0,4,0,1,1,1,1,1,3,0,0,0,0,0,0,340,34000,340,0,340,340,340,340,0,1,340,0,0,0,0,0,1,0,0,340,416.9504547,173.7718544,363.7535248,90.5283737,"74420104010007"
"2201","74420104010025_1",1,100,0,47.61904762,100,0,0,0,0,0,47.61904762,0,0,100,2,100,1,10,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,1050,105000,1050,0,1050,1050,1050,0,0,1,0,1050,0,0,0,1,0,0,0,1050,416.9504547,173.7718544,363.7535248,90.5283737,"74420104010025"
"2202","74420104010025_2",1,0,100,133.3333333,100,0,100,0,0,0,0,0,133.3333333,100,2,0,1,40,1,2,0,0,1,1,1,0,3,0,0,0,0,0,0,150,15000,150,0,150,150,150,0,0,1,150,0,0,0,0,0,1,0,100,150,416.9504547,173.7718544,363.7535248,90.5283737,"74420104010025"
"2203","74421101040001_1",1,100,0,5,100,0,0,0,0,0,5,0,0,100,2,50,1,5,0,3,0,0,1,1,0,0,3,0,0,0,0,0,0,600,60000,600,0,600,0,600,0,0,1,0,600,0,0,0,1,0,0,0,600,454.6685181,183.6522446,408.38090515,99.7795105,"74421101040001"
"2204","74421101040014_1",1,100,0,3.333333333,100,0,0,0,0,0,3.333333333,0,0,100,2,100,1,3,1,4,0,0,0,1,1,0,3,0,0,0,0,0,0,3000,3e+05,3000,0,3000,3000,0,0,0,1,0,3000,0,0,0,1,0,0,0,3000,454.3812714,183.7483292,408.2066498,100.1507187,"74421101040014"
"2205","74421101040019_2",4,0,100,9.287257019,100,0,10,0,0,0,0,0,0,100,2,100,2,15,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,2315,115750,2315,0,2315,2315,0,0,0,1,0,2315,0,0,0,1,0,0,50,2315,454.3812714,183.7483292,408.2066498,100.1507187,"74421101040019"
"2206","74510302040003_1",4,20,80,59.523809528,100,0,0,0,0,0,0,0,0,70,2,0,2,1,0,3,0,1,0,1,1,0,3,21,0,0,0,0,0,420,21000,600,0,600,600,0,0,1,0,0,600,0,0,0,1,0,0,40,600,404.96374515,184.73890685,277.5709686,94.5241089,"74510302040003"
"2207","74510302040003_2",4,50,50,41.666666665,100,0,0,0,0,0,0,0,0,100,2,0,2,1,0,3,0,1,0,0,1,0,3,0,0,0,0,0,0,600,30000,600,0,0,600,0,0,1,0,0,600,0,0,0,1,0,0,25,600,404.96374515,184.73890685,277.5709686,94.5241089,"74510302040003"
"2208","74560402030009_1",1,100,0,57.14285714,100,0,0,0,0,57.14285714,0,0,0,75,4,60,1,10,1,3,0,1,0,1,0,0,3,8,0,0,0,0,0,2625,262500,3500,0,3500,0,0,0,1,0,0,3500,0,0,0,1,0,0,0,3500,293.4346924,183.9803162,292.8089981,85.8867569,"74560402030009"
"2209","74560402030009_2",1,0,100,19.04761905,100,0,0,0,19.04761905,0,0,0,0,100,4,0,1,7,1,3,0,1,0,0,1,0,3,0,0,0,0,0,0,2100,210000,2100,0,0,2100,0,0,0,1,0,2100,0,0,0,1,0,0,100,2100,293.4346924,183.9803162,292.8089981,85.8867569,"74560402030009"
"2210","74560402030017_1",1,0,100,9.233610342,100,100,0,0,0,0,0,9.233610342,0,50,2,50,1,0,0,4,0,0,0,1,1,0,2,3,11,0,0,0,0,541.5,54150,1083,0,1083,1083,0,0,1,0,0,1083,0,0,0,1,0,0,100,1083,293.4346924,183.9803162,292.8089981,85.8867569,"74560402030017"
"2211","74560402030017_2",1,0,100,0,100,0,0,0,0,0,0,0,0,75,2,100,1,30,0,4,0,0,0,0,0,0,2,3,0,0,0,0,0,232.5,23250,310,0,0,0,0,0,1,0,0,310,0,0,0,1,0,0,100,310,293.4346924,183.9803162,292.8089981,85.8867569,"74560402030017"
"2212","74560402030046_1",1,0,100,8.333333333,100,100,0,0,0,0,0,8.333333333,0,80,5,90,1,1,0,4,0,1,0,0,1,0,2,3,11,0,0,0,0,1200,120000,1500,0,0,1500,0,0,1,0,0,1500,0,0,0,1,0,0,100,1500,273.1553192,178.02019885,276.78256225,97.2418976,"74560402030046"
"2213","74560402030046_2",1,100,0,84.21052632,100,0,0,0,0,84.21052632,0,0,0,95,5,80,1,15,0,4,0,0,0,0,1,0,2,3,0,0,0,0,0,47.5,4750,50,0,0,50,0,0,1,0,0,50,0,0,0,1,0,0,0,50,273.1553192,178.02019885,276.78256225,97.2418976,"74560402030046"
"2214","74560402030046_4",1,0,100,185.1851852,100,100,0,0,0,0,0,185.1851852,0,90,5,0,1,30,0,4,0,1,0,0,1,0,3,8,0,0,0,0,0,54,5400,60,0,0,60,0,0,1,0,0,60,0,0,0,1,0,0,100,60,273.1553192,178.02019885,276.78256225,97.2418976,"74560402030046"
"2215","74570502080013_2",1,100,0,78.125,100,0,0,0,0,78.125,0,0,0,50,3,0,1,30,0,4,1,0,1,1,1,0,3,21,0,0,0,0,0,1280,128000,2560,2560,2560,2560,2560,0,1,0,0,2560,0,0,0,1,0,0,0,2560,390.0038147,210.6149292,232.39198305,109.089447,"74570502080013"
"2216","75110202040005_1",1,100,0,250,100,0,0,0,0,250,0,0,0,80,3,80,1,35,0,4,0,1,0,1,0,0,3,21,0,0,0,0,0,400,40000,500,0,500,0,0,0,1,0,0,0,500,0,1,0,0,0,0,500,452.7735596,310.35907745,366.46699525,84.2556305,"75110202040005"
"2217","75110202040005_2",1,100,0,27.77777778,100,0,0,0,0,27.77777778,0,0,0,80,3,80,1,35,0,4,0,1,0,1,0,0,3,21,0,0,0,0,0,360,36000,450,0,450,0,0,0,1,0,0,0,450,0,1,0,0,0,0,450,452.7735596,310.35907745,366.46699525,84.2556305,"75110202040005"
"2218","75221003070004_3",1,100,0,31.74603175,100,0,0,0,0,31.74603175,0,0,0,70,7,70,1,7,0,2,0,0,0,1,1,0,3,8,0,0,0,0,0,1890,189000,2700,0,2700,2700,0,0,1,0,0,0,2700,0,1,0,0,0,0,2700,387.0226593,215.18946075,292.70487975,116.3993759,"75221003070004"
"2219","75221003070004_4",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,50,7,50,1,7,0,1,0,0,0,1,1,0,2,3,8,0,0,0,0,87.5,8750,175,0,175,175,0,0,1,0,0,0,175,0,1,0,0,0,0,175,387.0226593,215.18946075,292.70487975,116.3993759,"75221003070004"
"2220","75221003070004_5",1,100,0,88.88888889,100,0,0,0,0,88.88888889,0,0,0,90,7,90,1,8,0,3,0,0,0,1,1,0,3,8,0,0,0,0,0,675,67500,750,0,750,750,0,0,1,0,0,0,750,0,1,0,0,0,0,750,387.0226593,215.18946075,292.70487975,116.3993759,"75221003070004"
"2221","75221003070006_1",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,55,8,55,1,0,0,4,0,1,0,1,0,0,2,3,8,0,0,0,0,82.5,8250,150,0,150,0,0,0,1,0,0,150,0,0,0,1,0,0,0,150,386.8785858,215.11491395,292.6554718,116.1912537,"75221003070006"
"2222","75221003070006_5",1,100,0,42.85714286,100,0,0,0,0,42.85714286,0,0,0,50,8,75,1,0,0,4,0,1,0,1,0,0,2,3,8,0,0,0,0,700,70000,1400,0,1400,0,0,0,1,0,0,0,1400,0,1,0,0,0,0,1400,386.8785858,215.11491395,292.6554718,116.1912537,"75221003070006"
"2223","75221003070006_8",1,0,100,81.3331218087024,100,100,0,0,0,0,0,81.3331218087024,0,100,8,100,1,1,0,4,0,1,0,1,0,0,3,0,0,0,0,0,0,100,10000,100,0,100,0,0,0,1,0,0,100,0,0,0,1,0,0,100,100,386.8785858,215.11491395,292.6554718,116.1912537,"75221003070006"
"2224","75221003070015_1",1,0,100,1.666666667,100,0,100,0,0,0,0,0,1.666666667,100,3,100,1,30,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,2400,240000,2400,0,0,0,0,0,0,1,0,2400,0,0,0,1,0,0,100,2400,386.8785858,215.11491395,292.6554718,116.1912537,"75221003070015"
"2225","75260504060007_2",4,75,25,108.269632277761,100,0,0,0,0,0,0,0,0,100,4,100,2,5,0,4,0,1,0,1,1,0,3,0,0,0,0,0,0,300,15000,300,0,300,300,0,0,0.5,0.5,0,300,0,0,0,1,0,0,12.5,300,394.31451415,232.85627745,312.32644655,80.5801697,"75260504060007"
"2226","75260504060017_1",1,100,0,85.06113769,100,0,0,0,0,0,85.06113769,0,0,95,7,95,1,0,0,3,0,0,0,1,0,0,3,36,0,0,0,0,0,94.05,9405,99,0,99,0,0,0,0,1,0,0,99,0,1,0,0,0,0,99,391.1168213,232.5425568,307.1802673,83.665947,"75260504060017"
"2227","75260504060017_2",1,100,0,22.27791701,100,0,0,0,0,0,22.27791701,0,0,90,7,90,1,0,0,3,0,0,0,1,0,0,2,3,8,0,0,0,0,359.1,35910,399,0,399,0,0,0,0,1,0,0,399,0,1,0,0,0,0,399,391.1168213,232.5425568,307.1802673,83.665947,"75260504060017"
"2228","75260504060017_6",1,100,0,80,100,0,0,0,0,80,0,0,0,100,7,100,1,5,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,50,5000,50,0,50,0,0,0,1,0,50,0,0,0,0,0,1,0,0,50,391.1168213,232.5425568,307.1802673,83.665947,"75260504060017"
"2229","75260504060024_1",1,100,0,160,100,0,0,0,0,0,160,0,0,50,4,0,1,0,0,3,0,0,0,1,1,0,2,3,0,0,0,0,0,75,7500,150,0,150,150,0,0,0,1,0,150,0,0,0,1,0,0,0,150,394.31451415,232.85627745,312.32644655,80.5801697,"75260504060024"
"2230","75260504060024_2",1,100,0,150,100,0,0,0,0,0,150,0,0,100,4,0,1,20,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,80,8000,80,0,80,80,0,0,0,1,0,0,80,0,1,0,0,0,0,80,394.31451415,232.85627745,312.32644655,80.5801697,"75260504060024"
"2231","75260504060024_3",1,100,0,66.66666667,100,0,0,0,0,66.66666667,0,0,0,50,4,0,1,30,0,3,0,0,0,0,0,0,3,44,0,0,0,0,0,225,22500,450,0,0,0,0,0,1,0,0,450,0,0,0,1,0,0,0,450,394.31451415,232.85627745,312.32644655,80.5801697,"75260504060024"
"2232","75260504060027_1",1,100,0,11.11111111,100,0,0,0,0,0,11.11111111,0,0,40,3,0,1,0,0,2,0,0,0,1,0,0,2,3,0,0,0,0,0,450,45000,1125,0,1125,0,0,0,0,1,1125,0,0,0,0,0,1,0,0,1125,394.31451415,232.85627745,312.32644655,80.5801697,"75260504060027"
"2233","75260504060027_2",1,0,100,23.7037037,100,0,100,0,0,0,0,0,23.7037037,30,3,0,1,5,1,3,0,0,0,1,0,0,3,8,33,37,0,0,0,337.5,33750,1125,0,1125,0,0,0,0,1,1125,0,0,0,0,0,1,0,100,1125,394.31451415,232.85627745,312.32644655,80.5801697,"75260504060027"
"2234","75270502070010_1",1,100,0,123.4567901,100,0,0,0,0,123.4567901,0,0,0,60,2,0,1,0,0,4,0,0,0,1,1,0,3,7,-96,0,0,0,0,162,16200,270,0,270,270,0,0,1,0,0,0,270,0,1,0,0,0,0,270,414.66230775,246.90750885,314.5446167,83.0571671,"75270502070010"
"2235","75270502070013_1",4,80,20,269.841269874,100,20,0,0,0,0,0,0,0,70,4,20,2,0,0,4,0,1,0,1,1,0,3,8,38,0,0,0,0,315,15750,450,0,450,450,0,0,0.5,0.5,0,450,0,0,0,1,0,0,10,450,414.66230775,246.90750885,314.5446167,83.0571671,"75270502070013"
"2236","75270502070013_2",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,50,4,50,1,5,0,4,0,1,0,1,1,0,3,38,0,0,0,0,0,200,20000,400,0,400,400,0,0,1,0,0,400,0,0,0,1,0,0,0,400,414.66230775,246.90750885,314.5446167,83.0571671,"75270502070013"
"2237","75270502070013_3",1,100,0,285.7142857,100,0,0,0,0,285.7142857,0,0,0,70,4,0,1,6,0,4,0,1,0,1,1,0,3,37,0,0,0,0,0,70,7000,100,0,100,100,0,0,1,0,0,100,0,0,0,1,0,0,0,100,414.66230775,246.90750885,314.5446167,83.0571671,"75270502070013"
"2238","75270502070029_1",1,100,0,200,100,0,0,0,0,200,0,0,0,100,2,0,1,3,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,100,10000,100,0,100,100,0,0,1,0,0,0,100,0,1,0,0,0,0,100,414.66230775,246.90750885,314.5446167,83.0571671,"75270502070029"
"2239","75270502070029_2",1,100,0,142.8571429,100,0,0,0,0,142.8571429,0,0,0,70,2,0,1,2,0,4,0,1,0,1,1,0,3,44,0,0,0,0,0,140,14000,200,0,200,200,0,0,1,0,0,200,0,0,0,1,0,0,0,200,414.66230775,246.90750885,314.5446167,83.0571671,"75270502070029"
"2240","75351001060005_1",4,100,0,3.33333333322,100,0,0,0,0,0,0,0,0,60,2,60,2,2,0,1,0,1,1,1,1,0,2,3,21,37,0,0,0,6000,3e+05,10000,0,10000,10000,10000,0,0.5,0.5,10000,0,0,0,0,0,1,0,0,10000,371.9311676,220.80575565,339.31822205,75.2244263,"75351001060005"
"2241","75351001060025_2",4,70,30.00000191,43.3333333368888,100.00000191,30.00000191,0,0,0,0,0,0,0,100,5,0,2,15,0,3,0,0,1,0,1,0,3,0,0,0,0,0,0,1500,75000.0014325,1500,0,0,1500,1500,0,0.5,0.5,0,1500,0,0,0,1,0,0,15.000000955,1500,371.91004945,220.84832765,330.6591339,75.1397247,"75351001060025"
"2242","75351001060025_3",1,100,0,225,100,0,0,0,0,0,225,0,0,100,5,0,1,20,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,200,20000,200,0,0,200,0,0,0,1,200,0,0,0,0,0,1,0,0,200,371.91004945,220.84832765,330.6591339,75.1397247,"75351001060025"
